"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.612059080E-1,-9.727191925E-2,-1.759423912E-1,9.659998894E0,9.662090673E0
7.636454910E-1,-6.375452876E-2,-1.831246614E-1,9.681546211E0,9.683487818E0
7.660843980E-1,-6.614863127E-2,-2.022774518E-1,9.676757812E0,9.679097766E0
7.685228870E-1,-5.417813361E-2,-1.807305813E-1,9.686334610E0,9.688172015E0
7.709616890E-1,-5.896633118E-2,-1.903069317E-1,9.676757812E0,9.678808579E0
7.734007520E-1,-8.290731907E-2,-1.759423912E-1,9.664787292E0,9.666744165E0
7.758404910E-1,-1.020601094E-1,-1.855187416E-1,9.679152489E0,9.681468193E0
7.782794500E-1,-6.614863127E-2,-1.735482514E-1,9.679152489E0,9.680934229E0
7.807177830E-1,-7.572502643E-2,-1.807305813E-1,9.671970367E0,9.673955169E0
7.831572620E-1,-6.614863127E-2,-1.855187416E-1,9.686334610E0,9.688336855E0
7.855965330E-1,-8.051322401E-2,-1.735482514E-1,9.674364090E0,9.676255573E0
7.880354910E-1,-6.136043742E-2,-1.687600613E-1,9.681546211E0,9.683211353E0
7.904750230E-1,-7.811912894E-2,-1.783364713E-1,9.667181015E0,9.669141393E0
7.929145020E-1,-6.854273379E-2,-1.735482514E-1,9.679152489E0,9.680950883E0
7.953542940E-1,-7.333092391E-2,-1.927010715E-1,9.664787292E0,9.666986321E0
7.977940330E-1,-5.896633118E-2,-1.807305813E-1,9.659998894E0,9.661869343E0
8.002334080E-1,-7.572502643E-2,-1.950951517E-1,9.674364090E0,9.676627354E0
8.026730960E-1,-9.248372167E-2,-1.879128516E-1,9.669576645E0,9.671844548E0
8.051123660E-1,-5.896633118E-2,-1.735482514E-1,9.681546211E0,9.683281110E0
8.075513770E-1,-7.572502643E-2,-1.711541712E-1,9.659998894E0,9.661811769E0
8.099905440E-1,-6.136043742E-2,-1.903069317E-1,9.686334610E0,9.688398217E0
8.124294500E-1,-6.854273379E-2,-1.687600613E-1,9.691122055E0,9.692833680E0
8.148689810E-1,-6.614863127E-2,-1.759423912E-1,9.671970367E0,9.673796677E0
8.173083560E-1,-7.811912894E-2,-1.687600613E-1,9.662393570E0,9.664182948E0
8.197473140E-1,-9.487781674E-2,-1.950951517E-1,9.674364090E0,9.676796188E0
8.221871060E-1,-8.290731907E-2,-1.855187416E-1,9.676757812E0,9.678891083E0
8.246263250E-1,-8.290731907E-2,-1.759423912E-1,9.683939934E0,9.685892937E0
8.270647620E-1,-7.333092391E-2,-1.903069317E-1,9.650423050E0,9.652577852E0
8.295035640E-1,-8.530142903E-2,-2.046715319E-1,9.671970367E0,9.674511748E0
8.319427310E-1,-7.811912894E-2,-1.831246614E-1,9.676757812E0,9.678805660E0
8.343825230E-1,-8.530142903E-2,-1.855187416E-1,9.659998894E0,9.662156704E0
8.368220020E-1,-7.811912894E-2,-1.855187416E-1,9.657605171E0,9.659702762E0
8.392611160E-1,-6.375452876E-2,-1.687600613E-1,9.664787292E0,9.666470814E0
8.417010120E-1,-7.572502643E-2,-1.879128516E-1,9.659998894E0,9.662123170E0
8.441406480E-1,-6.854273379E-2,-1.831246614E-1,9.688728333E0,9.690701185E0
8.465798140E-1,-6.614863127E-2,-1.807305813E-1,9.679152489E0,9.681065648E0
8.490193460E-1,-8.290731907E-2,-1.759423912E-1,9.676757812E0,9.678712265E0
8.514589810E-1,-8.530142903E-2,-2.046715319E-1,9.669576645E0,9.672118654E0
8.538991370E-1,-7.093682885E-2,-1.783364713E-1,9.664787292E0,9.666692782E0
8.563387210E-1,-6.136043742E-2,-1.974892616E-1,9.669576645E0,9.671787818E0
8.587773140E-1,-9.727191925E-2,-1.879128516E-1,9.681546211E0,9.683858224E0
8.612166890E-1,-7.093682885E-2,-1.711541712E-1,9.679152489E0,9.680925508E0
8.636561160E-1,-8.769552410E-2,-1.783364713E-1,9.671970367E0,9.674011846E0
8.660953350E-1,-7.811912894E-2,-1.950951517E-1,9.657605171E0,9.659891426E0
8.685349710E-1,-7.333092391E-2,-1.687600613E-1,9.676757812E0,9.678507072E0
8.709747100E-1,-6.854273379E-2,-1.807305813E-1,9.679152489E0,9.681082303E0
8.734148660E-1,-6.854273379E-2,-1.879128516E-1,9.679152489E0,9.681219048E0
8.758547620E-1,-6.136043742E-2,-1.974892616E-1,9.686334610E0,9.688541959E0
8.782942940E-1,-6.136043742E-2,-1.950951517E-1,9.679152489E0,9.681312934E0
8.807345020E-1,-7.333092391E-2,-1.783364713E-1,9.679152489E0,9.681072989E0
8.831742940E-1,-6.136043742E-2,-1.520013809E-1,9.667181015E0,9.668570644E0
8.856134080E-1,-6.854273379E-2,-1.855187416E-1,9.676757812E0,9.678778697E0
8.880528350E-1,-6.136043742E-2,-1.879128516E-1,9.674364090E0,9.676383461E0
8.904924710E-1,-7.333092391E-2,-1.807305813E-1,9.676757812E0,9.678723197E0
8.929325230E-1,-7.811912894E-2,-1.831246614E-1,9.667181015E0,9.669230891E0
8.953720540E-1,-7.333092391E-2,-1.783364713E-1,9.662393570E0,9.664317401E0
8.978114290E-1,-6.136043742E-2,-1.831246614E-1,9.676757812E0,9.678684906E0
9.002516890E-1,-6.136043742E-2,-1.687600613E-1,9.683939934E0,9.685604664E0
9.026912730E-1,-7.093682885E-2,-1.735482514E-1,9.671970367E0,9.673787356E0
9.051301790E-1,-8.530142903E-2,-1.807305813E-1,9.657605171E0,9.659672744E0
9.075694500E-1,-7.811912894E-2,-1.855187416E-1,9.664787292E0,9.666883325E0
9.100089290E-1,-5.657223612E-2,-1.903069317E-1,9.674364090E0,9.676401071E0
9.124490330E-1,-8.290731907E-2,-1.783364713E-1,9.662393570E0,9.664394809E0
9.148885640E-1,-7.572502643E-2,-1.735482514E-1,9.686334610E0,9.688185147E0
9.173277830E-1,-7.811912894E-2,-1.783364713E-1,9.671970367E0,9.673929775E0
9.197676790E-1,-6.854273379E-2,-1.807305813E-1,9.681546211E0,9.683475548E0
9.222069500E-1,-7.093682885E-2,-1.831246614E-1,9.688728333E0,9.690718414E0
9.246458040E-1,-6.854273379E-2,-1.783364713E-1,9.669576645E0,9.671463927E0
9.270849710E-1,-7.093682885E-2,-1.711541712E-1,9.695911407E0,9.697681362E0
9.295245020E-1,-6.375452876E-2,-1.735482514E-1,9.688728333E0,9.690492265E0
9.319646580E-1,-5.178403854E-2,-1.711541712E-1,9.679152489E0,9.680804111E0
9.344039810E-1,-7.572502643E-2,-2.070656717E-1,9.691122055E0,9.693629720E0
9.368429390E-1,-6.136043742E-2,-1.807305813E-1,9.683939934E0,9.685820631E0
9.392826790E-1,-6.854273379E-2,-1.639718711E-1,9.674364090E0,9.675996353E0
9.417218980E-1,-8.769552410E-2,-1.711541712E-1,9.662393570E0,9.664307205E0
9.441607000E-1,-7.811912894E-2,-1.950951517E-1,9.657605171E0,9.659891426E0
9.465999190E-1,-6.854273379E-2,-1.687600613E-1,9.662393570E0,9.664110283E0
9.490393980E-1,-8.530142903E-2,-1.807305813E-1,9.676757812E0,9.678821294E0
9.514789810E-1,-5.417813361E-2,-1.831246614E-1,9.667181015E0,9.669067105E0
9.539184080E-1,-6.854273379E-2,-2.046715319E-1,9.683939934E0,9.686345089E0
9.563576790E-1,-7.811912894E-2,-1.567895710E-1,9.683939934E0,9.685524158E0
9.587976270E-1,-8.290731907E-2,-1.735482514E-1,9.669576645E0,9.671489291E0
9.612372100E-1,-5.657223612E-2,-1.831246614E-1,9.650423050E0,9.652326150E0
9.636763250E-1,-6.375452876E-2,-2.046715319E-1,9.664787292E0,9.667164449E0
9.661158560E-1,-8.051322401E-2,-1.759423912E-1,9.676757812E0,9.678692053E0
9.685554910E-1,-6.854273379E-2,-1.759423912E-1,9.686334610E0,9.688174854E0
9.709956480E-1,-4.938993603E-2,-1.831246614E-1,9.676757812E0,9.678616418E0
9.734352830E-1,-7.811912894E-2,-1.735482514E-1,9.693517685E0,9.695385846E0
9.758742410E-1,-7.572502643E-2,-1.783364713E-1,9.683939934E0,9.685877906E0
9.783139290E-1,-8.530142903E-2,-1.807305813E-1,9.659998894E0,9.662065954E0
9.807530440E-1,-6.375452876E-2,-1.639718711E-1,9.683939934E0,9.685537882E0
9.831916370E-1,-7.333092391E-2,-1.974892616E-1,9.659998894E0,9.662295693E0
9.856310640E-1,-8.290731907E-2,-1.903069317E-1,9.674364090E0,9.676590872E0
9.880703870E-1,-8.290731907E-2,-1.687600613E-1,9.674364090E0,9.676191096E0
9.905096060E-1,-8.051322401E-2,-1.831246614E-1,9.667181015E0,9.669250529E0
9.929487210E-1,-7.572502643E-2,-1.807305813E-1,9.662393570E0,9.664380338E0
9.953878350E-1,-8.290731907E-2,-1.879128516E-1,9.674364090E0,9.676544084E0
9.978276270E-1,-7.333092391E-2,-2.070656717E-1,9.693517685E0,9.696006329E0
1.000267262E0,-8.051322401E-2,-1.735482514E-1,9.681546211E0,9.683436292E0
1.002706950E0,-7.333092391E-2,-1.950951517E-1,9.698305130E0,9.700544414E0
1.005146898E0,-7.572502643E-2,-1.879128516E-1,9.676757812E0,9.678878410E0
1.007586533E0,-6.614863127E-2,-1.711541712E-1,9.681546211E0,9.683284899E0
1.010026429E0,-6.854273379E-2,-2.118538618E-1,9.671970367E0,9.674533113E0
1.012465856E0,-8.769552410E-2,-1.927010715E-1,9.676757812E0,9.679073611E0
1.014905179E0,-6.375452876E-2,-1.903069317E-1,9.683939934E0,9.686019513E0
1.017345491E0,-5.657223612E-2,-1.879128516E-1,9.676757812E0,9.678747513E0
1.019784866E0,-6.136043742E-2,-1.759423912E-1,9.674364090E0,9.676158400E0
1.022223825E0,-5.657223612E-2,-1.807305813E-1,9.676757812E0,9.678610733E0
1.024663512E0,-7.093682885E-2,-1.974892616E-1,9.664787292E0,9.667065090E0
1.027103252E0,-8.769552410E-2,-1.807305813E-1,9.693517685E0,9.695598958E0
1.029543252E0,-6.614863127E-2,-1.927010715E-1,9.664787292E0,9.666934507E0
1.031982783E0,-9.248372167E-2,-1.950951517E-1,9.674364090E0,9.676773011E0
1.034421794E0,-7.333092391E-2,-1.807305813E-1,9.683939934E0,9.685903861E0
1.036861637E0,-7.811912894E-2,-1.759423912E-1,9.679152489E0,9.681066637E0
1.039301012E0,-9.248372167E-2,-1.807305813E-1,9.671970367E0,9.674100866E0
1.041739346E0,-8.530142903E-2,-1.759423912E-1,9.683939934E0,9.685913726E0
1.044178148E0,-8.530142903E-2,-1.927010715E-1,9.664787292E0,9.667084537E0
1.046617262E0,-7.811912894E-2,-1.974892616E-1,9.659998894E0,9.662333219E0
1.049056898E0,-7.811912894E-2,-1.663659811E-1,9.679152489E0,9.680897331E0
1.051496221E0,-6.614863127E-2,-1.831246614E-1,9.667181015E0,9.669141589E0
1.053934866E0,-7.811912894E-2,-1.759423912E-1,9.669576645E0,9.671492688E0
1.056374346E0,-7.093682885E-2,-1.735482514E-1,9.679152489E0,9.680968130E0
1.058813356E0,-9.248372167E-2,-1.831246614E-1,9.662393570E0,9.664571247E0
1.061252158E0,-8.051322401E-2,-1.831246614E-1,9.669576645E0,9.671645647E0
1.063691377E0,-6.854273379E-2,-1.783364713E-1,9.683939934E0,9.685824417E0
1.066130387E0,-9.008961916E-2,-1.950951517E-1,9.698305130E0,9.700685576E0
1.068569971E0,-6.136043742E-2,-1.879128516E-1,9.664787292E0,9.666808664E0
1.071009294E0,-6.136043742E-2,-1.879128516E-1,9.674364090E0,9.676383461E0
1.073448200E0,-6.854273379E-2,-1.927010715E-1,9.679152489E0,9.681313171E0
1.075887887E0,-7.572502643E-2,-1.783364713E-1,9.681546211E0,9.683484663E0
1.078327210E0,-7.572502643E-2,-1.807305813E-1,9.671970367E0,9.673955169E0
1.080766116E0,-6.375452876E-2,-1.735482514E-1,9.679152489E0,9.680918166E0
1.083205804E0,-6.375452876E-2,-1.807305813E-1,9.659998894E0,9.661899752E0
1.085645544E0,-6.375452876E-2,-1.759423912E-1,9.683939934E0,9.685747932E0
1.088085283E0,-7.093682885E-2,-1.759423912E-1,9.688728333E0,9.690585352E0
1.090524241E0,-7.093682885E-2,-2.166420519E-1,9.693517685E0,9.696197756E0
1.092962887E0,-9.487781674E-2,-1.807305813E-1,9.686334610E0,9.688485099E0
1.095402679E0,-6.854273379E-2,-1.687600613E-1,9.681546211E0,9.683259529E0
1.097842054E0,-6.854273379E-2,-1.855187416E-1,9.669576645E0,9.671599030E0
1.100280908E0,-6.614863127E-2,-1.831246614E-1,9.650423050E0,9.652387027E0
1.102720439E0,-5.896633118E-2,-1.903069317E-1,9.686334610E0,9.688383350E0
1.105160283E0,-4.220764339E-2,-1.974892616E-1,9.686334610E0,9.688439589E0
1.107600387E0,-5.896633118E-2,-1.783364713E-1,9.674364090E0,9.676187342E0
1.110039710E0,-7.572502643E-2,-1.879128516E-1,9.671970367E0,9.674092015E0
1.112478304E0,-7.811912894E-2,-1.974892616E-1,9.669576645E0,9.671908658E0
1.114917783E0,-7.333092391E-2,-1.759423912E-1,9.674364090E0,9.676241713E0
1.117356741E0,-7.333092391E-2,-1.879128516E-1,9.674364090E0,9.676466773E0
1.119795491E0,-8.769552410E-2,-1.759423912E-1,9.671970367E0,9.673968008E0
1.122234919E0,-5.417813361E-2,-1.735482514E-1,9.662393570E0,9.664103878E0
1.124674137E0,-7.093682885E-2,-1.735482514E-1,9.662393570E0,9.664212360E0
1.127113773E0,-6.614863127E-2,-1.879128516E-1,9.657605171E0,9.659659648E0
1.129552835E0,-4.938993603E-2,-1.927010715E-1,9.671970367E0,9.674015912E0
1.131991533E0,-9.248372167E-2,-1.974892616E-1,9.664787292E0,9.667247212E0
1.134431377E0,-8.290731907E-2,-1.639718711E-1,9.679152489E0,9.680896307E0
1.136870491E0,-6.375452876E-2,-1.927010715E-1,9.679152489E0,9.681280455E0
1.139309241E0,-7.811912894E-2,-1.735482514E-1,9.671970367E0,9.673842690E0
1.141748460E0,-7.572502643E-2,-1.807305813E-1,9.669576645E0,9.671561938E0
1.144187575E0,-6.854273379E-2,-1.591836512E-1,9.693517685E0,9.695066923E0
1.146627471E0,-7.093682885E-2,-1.711541712E-1,9.679152489E0,9.680925508E0
1.149066898E0,-8.769552410E-2,-1.759423912E-1,9.681546211E0,9.683541876E0
1.151505491E0,-6.375452876E-2,-1.663659811E-1,9.671970367E0,9.673611170E0
1.153945023E0,-6.854273379E-2,-1.855187416E-1,9.671970367E0,9.673992252E0
1.156384398E0,-6.375452876E-2,-1.831246614E-1,9.657605171E0,9.659551590E0
1.158823304E0,-7.333092391E-2,-1.903069317E-1,9.671970367E0,9.674120370E0
1.161262783E0,-8.530142903E-2,-1.735482514E-1,9.669576645E0,9.671510111E0
1.163702523E0,-7.333092391E-2,-1.735482514E-1,9.676757812E0,9.678591746E0
1.166142210E0,-7.572502643E-2,-1.855187416E-1,9.650423050E0,9.652503122E0
1.168581064E0,-6.375452876E-2,-1.639718711E-1,9.659998894E0,9.661600801E0
1.171019502E0,-7.093682885E-2,-1.903069317E-1,9.659998894E0,9.662133687E0
1.173458825E0,-7.333092391E-2,-1.903069317E-1,9.664787292E0,9.666938893E0
1.175897835E0,-6.614863127E-2,-1.927010715E-1,9.659998894E0,9.662147172E0
1.178336585E0,-7.572502643E-2,-1.903069317E-1,9.686334610E0,9.688499842E0
1.180775960E0,-6.614863127E-2,-1.903069317E-1,9.688728333E0,9.690822931E0
1.183215179E0,-7.093682885E-2,-1.783364713E-1,9.671970367E0,9.673874442E0
1.185654710E0,-9.008961916E-2,-1.927010715E-1,9.691122055E0,9.693456377E0
1.188094085E0,-9.008961916E-2,-1.615777910E-1,9.662393570E0,9.664164373E0
1.190533356E0,-8.290731907E-2,-1.567895710E-1,9.669576645E0,9.671203084E0
1.192973564E0,-6.375452876E-2,-1.759423912E-1,9.691122055E0,9.692928714E0
1.195413408E0,-9.008961916E-2,-1.831246614E-1,9.683939934E0,9.686090203E0
1.197852939E0,-6.854273379E-2,-1.903069317E-1,9.648029327E0,9.650149467E0
1.200292783E0,-4.699584842E-2,-1.879128516E-1,9.681546211E0,9.683483717E0
1.202732262E0,-8.769552410E-2,-1.687600613E-1,9.686334610E0,9.688201517E0
1.205172002E0,-5.178403854E-2,-1.950951517E-1,9.688728333E0,9.690830739E0
1.207611585E0,-6.614863127E-2,-1.903069317E-1,9.679152489E0,9.681249159E0
1.210050648E0,-6.614863127E-2,-1.783364713E-1,9.679152489E0,9.681021250E0
1.212490544E0,-9.008961916E-2,-1.783364713E-1,9.676757812E0,9.678820269E0
1.214929971E0,-6.854273379E-2,-1.855187416E-1,9.693517685E0,9.695535076E0
1.217368616E0,-4.938993603E-2,-1.831246614E-1,9.676757812E0,9.678616418E0
1.219807575E0,-7.572502643E-2,-1.711541712E-1,9.686334610E0,9.688142557E0
1.222246741E0,-4.938993603E-2,-1.711541712E-1,9.691122055E0,9.692759143E0
1.224686116E0,-7.093682885E-2,-1.855187416E-1,9.693517685E0,9.695552297E0
1.227125075E0,-7.572502643E-2,-1.831246614E-1,9.676757812E0,9.678786633E0
1.229564294E0,-9.008961916E-2,-1.950951517E-1,9.657605171E0,9.659995647E0
1.232004502E0,-8.290731907E-2,-1.927010715E-1,9.676757812E0,9.679031413E0
1.234443929E0,-7.093682885E-2,-1.974892616E-1,9.681546211E0,9.683820067E0
1.236882783E0,-6.854273379E-2,-1.520013809E-1,9.674364090E0,9.675800901E0
1.239322314E0,-6.854273379E-2,-1.903069317E-1,9.679152489E0,9.681265813E0
1.241761741E0,-7.811912894E-2,-1.807305813E-1,9.671970367E0,9.673974206E0
1.244201377E0,-5.896633118E-2,-1.927010715E-1,9.681546211E0,9.683643311E0
1.246640596E0,-7.811912894E-2,-1.711541712E-1,9.681546211E0,9.683374070E0
1.249079606E0,-8.051322401E-2,-1.783364713E-1,9.676757812E0,9.678735870E0
1.251519606E0,-6.375452876E-2,-1.783364713E-1,9.671970367E0,9.673824442E0
1.253959346E0,-8.769552410E-2,-1.974892616E-1,9.679152489E0,9.681564203E0
1.256398148E0,-6.614863127E-2,-1.855187416E-1,9.674364090E0,9.676368812E0
1.258837419E0,-6.854273379E-2,-2.118538618E-1,9.664787292E0,9.667351942E0
1.261276637E0,-7.811912894E-2,-1.831246614E-1,9.679152489E0,9.681199830E0
1.263715804E0,-7.333092391E-2,-1.855187416E-1,9.686334610E0,9.688388556E0
1.266155075E0,-8.051322401E-2,-1.998833418E-1,9.655211449E0,9.657615847E0
1.268594241E0,-9.248372167E-2,-1.687600613E-1,9.686334610E0,9.688246042E0
1.271034085E0,-5.657223612E-2,-1.807305813E-1,9.671970367E0,9.673824205E0
1.273473356E0,-9.966601431E-2,-1.903069317E-1,9.676757812E0,9.679142101E0
1.275911898E0,-5.417813361E-2,-1.687600613E-1,9.676757812E0,9.678380907E0
1.278350856E0,-6.136043742E-2,-2.022774518E-1,9.667181015E0,9.669491716E0
1.280789762E0,-8.290731907E-2,-1.927010715E-1,9.683939934E0,9.686211848E0
1.283228929E0,-7.572502643E-2,-1.974892616E-1,9.659998894E0,9.662314159E0
1.285667835E0,-7.811912894E-2,-1.687600613E-1,9.669576645E0,9.671364694E0
1.288106481E0,-8.051322401E-2,-1.687600613E-1,9.683939934E0,9.685744937E0
1.290545856E0,-9.008961916E-2,-1.711541712E-1,9.686334610E0,9.688265483E0
1.292984606E0,-7.811912894E-2,-1.950951517E-1,9.681546211E0,9.683826814E0
1.295422939E0,-6.375452876E-2,-1.855187416E-1,9.667181015E0,9.669171144E0
1.297861846E0,-7.333092391E-2,-1.903069317E-1,9.676757812E0,9.678906752E0
1.300301064E0,-8.051322401E-2,-1.855187416E-1,9.698305130E0,9.700413495E0
1.302740908E0,-8.530142903E-2,-1.879128516E-1,9.683939934E0,9.686138561E0
1.305180335E0,-8.290731907E-2,-1.927010715E-1,9.659998894E0,9.662276437E0
1.307618981E0,-1.020601094E-1,-1.903069317E-1,9.679152489E0,9.681561129E0
1.310058564E0,-7.811912894E-2,-1.783364713E-1,9.671970367E0,9.673929775E0
1.312497835E0,-6.375452876E-2,-1.759423912E-1,9.671970367E0,9.673780603E0
1.314936585E0,-7.333092391E-2,-1.831246614E-1,9.669576645E0,9.671588523E0
1.317375544E0,-8.290731907E-2,-1.831246614E-1,9.674364090E0,9.676452284E0
1.319814241E0,-6.614863127E-2,-1.855187416E-1,9.662393570E0,9.664400775E0
1.322253825E0,-5.657223612E-2,-1.711541712E-1,9.662393570E0,9.664074900E0
1.324692887E0,-4.938993603E-2,-1.807305813E-1,9.657605171E0,9.659422372E0
1.327131169E0,-6.614863127E-2,-1.615777910E-1,9.671970367E0,9.673546083E0
1.329570752E0,-5.657223612E-2,-1.831246614E-1,9.659998894E0,9.661900107E0
1.332010387E0,-8.051322401E-2,-1.950951517E-1,9.688728333E0,9.691026839E0
1.334449346E0,-6.614863127E-2,-1.950951517E-1,9.683939934E0,9.686130827E0
1.336888408E0,-8.530142903E-2,-1.903069317E-1,9.664787292E0,9.667037109E0
1.339327575E0,-8.290731907E-2,-1.711541712E-1,9.688728333E0,9.690594619E0
1.341767262E0,-8.530142903E-2,-1.831246614E-1,9.686334610E0,9.688441007E0
1.344206481E0,-7.333092391E-2,-1.735482514E-1,9.698305130E0,9.700134990E0
1.346645127E0,-6.375452876E-2,-1.855187416E-1,9.669576645E0,9.671566281E0
1.349084554E0,-9.008961916E-2,-1.567895710E-1,9.679152489E0,9.680841493E0
1.351523981E0,-5.417813361E-2,-1.783364713E-1,9.679152489E0,9.680946858E0
1.353963044E0,-7.572502643E-2,-1.735482514E-1,9.671970367E0,9.673823653E0
1.356402471E0,-8.290731907E-2,-1.974892616E-1,9.691122055E0,9.693488656E0
1.358841585E0,-8.290731907E-2,-1.807305813E-1,9.683939934E0,9.685981097E0
1.361281169E0,-8.769552410E-2,-1.735482514E-1,9.676757812E0,9.678711240E0
1.363720544E0,-8.051322401E-2,-1.927010715E-1,9.693517685E0,9.695767179E0
1.366159606E0,-6.136043742E-2,-1.759423912E-1,9.662393570E0,9.664190102E0
1.368599919E0,-7.572502643E-2,-1.855187416E-1,9.676757812E0,9.678832225E0
1.371039606E0,-7.572502643E-2,-1.855187416E-1,9.681546211E0,9.683619598E0
1.373478304E0,-6.375452876E-2,-1.783364713E-1,9.655211449E0,9.657068740E0
1.375917575E0,-6.375452876E-2,-1.759423912E-1,9.657605171E0,9.659418099E0
1.378357210E0,-5.657223612E-2,-1.759423912E-1,9.662393570E0,9.664160887E0
1.380797210E0,-7.333092391E-2,-1.711541712E-1,9.674364090E0,9.676155834E0
1.383236429E0,-6.854273379E-2,-1.663659811E-1,9.686334610E0,9.688005673E0
1.385675023E0,-6.854273379E-2,-1.927010715E-1,9.681546211E0,9.683706359E0
1.388114866E0,-7.572502643E-2,-1.831246614E-1,9.681546211E0,9.683574028E0
1.390554346E0,-7.811912894E-2,-1.879128516E-1,9.703093529E0,9.705227347E0
1.392993460E0,-7.333092391E-2,-1.903069317E-1,9.686334610E0,9.688481425E0
1.395433200E0,-8.769552410E-2,-1.735482514E-1,9.667181015E0,9.669136377E0
1.397872679E0,-8.051322401E-2,-1.567895710E-1,9.698305130E0,9.699906584E0
1.400312471E0,-6.854273379E-2,-1.615777910E-1,9.669576645E0,9.671169422E0
1.402752054E0,-7.333092391E-2,-1.807305813E-1,9.681546211E0,9.683510624E0
1.405191012E0,-9.008961916E-2,-1.831246614E-1,9.705487251E0,9.707632748E0
1.407630908E0,-6.614863127E-2,-1.831246614E-1,9.681546211E0,9.683503876E0
1.410070544E0,-6.136043742E-2,-2.046715319E-1,9.683939934E0,9.686296928E0
1.412509606E0,-9.248372167E-2,-1.639718711E-1,9.676757812E0,9.678588832E0
1.414949241E0,-8.769552410E-2,-1.759423912E-1,9.691122055E0,9.693115749E0
1.417388929E0,-9.008961916E-2,-1.687600613E-1,9.691122055E0,9.693009996E0
1.419828981E0,-8.290731907E-2,-1.927010715E-1,9.679152489E0,9.681425527E0
1.422268304E0,-7.572502643E-2,-1.735482514E-1,9.674364090E0,9.676216917E0
1.424707054E0,-7.811912894E-2,-1.950951517E-1,9.671970367E0,9.674253227E0
1.427146846E0,-8.530142903E-2,-1.759423912E-1,9.671970367E0,9.673946601E0
1.429586064E0,-8.530142903E-2,-1.735482514E-1,9.676757812E0,9.678689844E0
1.432024710E0,-1.020601094E-1,-1.735482514E-1,9.643239975E0,9.645341491E0
1.434463721E0,-6.375452876E-2,-1.735482514E-1,9.667181015E0,9.668948878E0
1.436903096E0,-7.572502643E-2,-1.831246614E-1,9.691122055E0,9.693147869E0
1.439342991E0,-7.333092391E-2,-1.663659811E-1,9.669576645E0,9.671285724E0
1.441782106E0,-8.051322401E-2,-1.855187416E-1,9.667181015E0,9.669296167E0
1.444220648E0,-8.769552410E-2,-1.591836512E-1,9.674364090E0,9.676071025E0
1.446659814E0,-6.136043742E-2,-1.591836512E-1,9.674364090E0,9.675868182E0
1.449098825E0,-6.854273379E-2,-1.879128516E-1,9.664787292E0,9.666856922E0
1.451538044E0,-6.375452876E-2,-1.855187416E-1,9.676757812E0,9.678745973E0
1.453977939E0,-6.614863127E-2,-1.807305813E-1,9.662393570E0,9.664310047E0
1.456417783E0,-6.854273379E-2,-1.831246614E-1,9.693517685E0,9.695489562E0
1.458857991E0,-7.333092391E-2,-1.927010715E-1,9.676757812E0,9.678954122E0
1.461297523E0,-6.614863127E-2,-1.783364713E-1,9.681546211E0,9.683414510E0
1.463736221E0,-7.572502643E-2,-2.046715319E-1,9.674364090E0,9.676825164E0
1.466175960E0,-7.093682885E-2,-1.711541712E-1,9.669576645E0,9.671351419E0
1.468615544E0,-7.333092391E-2,-1.783364713E-1,9.674364090E0,9.676285541E0
1.471054814E0,-8.530142903E-2,-1.783364713E-1,9.683939934E0,9.685957509E0
1.473494189E0,-8.290731907E-2,-1.759423912E-1,9.691122055E0,9.693073611E0
1.475933669E0,-6.375452876E-2,-1.687600613E-1,9.674364090E0,9.676045946E0
1.478373669E0,-8.051322401E-2,-1.783364713E-1,9.686334610E0,9.688310712E0
1.480813252E0,-8.290731907E-2,-2.118538618E-1,9.676757812E0,9.679431669E0
1.483252314E0,-8.290731907E-2,-1.855187416E-1,9.669576645E0,9.671711499E0
1.485692158E0,-6.854273379E-2,-1.711541712E-1,9.695911407E0,9.697664145E0
1.488131846E0,-7.093682885E-2,-1.663659811E-1,9.667181015E0,9.668872657E0
