"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.943380290E-1,-1.020601094E-1,-2.429771274E-1,9.655211449E0,9.658807497E0
7.967777160E-1,-1.068483144E-1,-2.238243222E-1,9.588175774E0,9.591383037E0
7.992168830E-1,-1.020601094E-1,-2.357948273E-1,9.624088287E0,9.627517376E0
8.016555810E-1,-1.044542119E-1,-2.501594424E-1,9.588175774E0,9.592007355E0
8.040947470E-1,-1.188188046E-1,-2.142479420E-1,9.612116814E0,9.615238412E0
8.065337060E-1,-1.236070022E-1,-2.310066223E-1,9.619298935E0,9.622866244E0
8.089732370E-1,-1.068483144E-1,-2.501594424E-1,9.645635605E0,9.649470583E0
8.114127680E-1,-1.116365045E-1,-2.429771274E-1,9.652816772E0,9.656519675E0
8.138522990E-1,-1.092424095E-1,-2.669181228E-1,9.683939934E0,9.688233680E0
8.162923520E-1,-1.044542119E-1,-2.621299326E-1,9.683939934E0,9.688050135E0
8.187314660E-1,-9.966601431E-2,-2.621299326E-1,9.700698853E0,9.704751601E0
8.211701640E-1,-9.966601431E-2,-2.573417425E-1,9.662393570E0,9.666333720E0
8.236092270E-1,-8.530142903E-2,-2.812827229E-1,9.691122055E0,9.695578528E0
8.260481850E-1,-9.727191925E-2,-2.286125422E-1,9.655211449E0,9.658407407E0
8.284876120E-1,-1.020601094E-1,-2.381889224E-1,9.631270409E0,9.634755830E0
8.309269870E-1,-9.966601431E-2,-2.405830324E-1,9.602540970E0,9.606071340E0
8.333659970E-1,-9.248372167E-2,-2.381889224E-1,9.571416855E0,9.574826777E0
8.358057370E-1,-9.248372167E-2,-2.429771274E-1,9.559447289E0,9.562981940E0
8.382446950E-1,-7.093682885E-2,-2.262184322E-1,9.566629410E0,9.569566609E0
8.406832370E-1,-9.727191925E-2,-2.525535226E-1,9.571416855E0,9.575242332E0
8.431225600E-1,-9.008961916E-2,-2.381889224E-1,9.590570450E0,9.593950784E0
8.455616740E-1,-1.020601094E-1,-2.405830324E-1,9.595357895E0,9.598916063E0
8.480011540E-1,-9.966601431E-2,-2.453712225E-1,9.616905212E0,9.620551243E0
8.504400080E-1,-8.051322401E-2,-2.549476326E-1,9.624088287E0,9.627801205E0
8.528783410E-1,-9.966601431E-2,-2.741004229E-1,9.657605171E0,9.662008176E0
8.553179770E-1,-1.020601094E-1,-2.717063129E-1,9.640846252E0,9.645214204E0
8.577572990E-1,-8.051322401E-2,-2.741004229E-1,9.633664131E0,9.637899046E0
8.601958930E-1,-8.530142903E-2,-2.788886130E-1,9.612116814E0,9.616540170E0
8.626351640E-1,-1.140306070E-1,-2.741004229E-1,9.616905212E0,9.621486366E0
8.650747990E-1,-9.248372167E-2,-2.717063129E-1,9.609723091E0,9.614008292E0
8.675150080E-1,-9.487781674E-2,-2.597358227E-1,9.583388329E0,9.587376928E0
8.699546950E-1,-1.164247096E-1,-2.669181228E-1,9.559447289E0,9.563881663E0
8.723938100E-1,-1.116365045E-1,-2.453712225E-1,9.547475815E0,9.551280761E0
8.748338100E-1,-1.068483144E-1,-2.693122029E-1,9.511565208E0,9.515977004E0
8.772734970E-1,-1.116365045E-1,-2.645240426E-1,9.513958931E0,9.518290299E0
8.797131850E-1,-1.116365045E-1,-2.812827229E-1,9.504383087E0,9.509199785E0
8.821531850E-1,-9.966601431E-2,-2.669181228E-1,9.554658890E0,9.558906062E0
8.845929240E-1,-9.966601431E-2,-2.932532132E-1,9.573812485E0,9.578821235E0
8.870329240E-1,-7.572502643E-2,-3.028295934E-1,9.576206207E0,9.581292468E0
8.894724040E-1,-1.020601094E-1,-2.693122029E-1,9.645635605E0,9.649934277E0
8.919115700E-1,-1.068483144E-1,-2.908591032E-1,9.652816772E0,9.657788941E0
8.943517270E-1,-9.727191925E-2,-2.836768031E-1,9.667181015E0,9.671831426E0
8.967912060E-1,-9.248372167E-2,-2.573417425E-1,9.683939934E0,9.687800094E0
8.992303720E-1,-8.769552410E-2,-2.501594424E-1,9.664787292E0,9.668421984E0
9.016701640E-1,-1.020601094E-1,-2.453712225E-1,9.600147247E0,9.603824784E0
9.041100600E-1,-1.092424095E-1,-2.645240426E-1,9.600147247E0,9.604412217E0
9.065503720E-1,-1.020601094E-1,-2.741004229E-1,9.578599930E0,9.583064433E0
9.089899560E-1,-1.068483144E-1,-2.166420519E-1,9.554658890E0,9.557711904E0
9.114287580E-1,-1.068483144E-1,-2.214302421E-1,9.542688370E0,9.545855081E0
9.138681850E-1,-8.290731907E-2,-2.357948273E-1,9.533112526E0,9.536388586E0
9.163075080E-1,-9.248372167E-2,-2.525535226E-1,9.573812485E0,9.577589572E0
9.187463100E-1,-9.727191925E-2,-2.645240426E-1,9.600147247E0,9.604283522E0
9.211855810E-1,-1.044542119E-1,-2.669181228E-1,9.636057854E0,9.640319856E0
9.236246430E-1,-9.966601431E-2,-2.573417425E-1,9.688728333E0,9.692657777E0
9.260637580E-1,-1.044542119E-1,-2.597358227E-1,9.695911407E0,9.699952134E0
9.285028720E-1,-8.290731907E-2,-2.357948273E-1,9.710275650E0,9.713491958E0
9.309416220E-1,-1.140306070E-1,-2.525535226E-1,9.691122055E0,9.695082926E0
9.333809450E-1,-9.487781674E-2,-2.501594424E-1,9.698305130E0,9.701994843E0
9.358199040E-1,-8.769552410E-2,-2.501594424E-1,9.662393570E0,9.666029162E0
9.382586020E-1,-9.008961916E-2,-2.357948273E-1,9.636057854E0,9.639363376E0
9.406977160E-1,-9.966601431E-2,-2.286125422E-1,9.607329369E0,9.610565780E0
9.431370390E-1,-1.068483144E-1,-2.310066223E-1,9.566629410E0,9.570014571E0
9.455766740E-1,-9.487781674E-2,-2.166420519E-1,9.590570450E0,9.593486182E0
9.480156330E-1,-9.727191925E-2,-2.286125422E-1,9.559447289E0,9.562675252E0
9.504543830E-1,-1.092424095E-1,-2.381889224E-1,9.592964172E0,9.596542579E0
9.528938100E-1,-1.140306070E-1,-2.477653325E-1,9.626482010E0,9.630345089E0
9.553326120E-1,-1.044542119E-1,-2.214302421E-1,9.636057854E0,9.639167650E0
9.577713100E-1,-1.020601094E-1,-2.453712225E-1,9.681546211E0,9.685192840E0
9.602108930E-1,-1.212129071E-1,-2.597358227E-1,9.727034569E0,9.731256690E0
9.626504770E-1,-8.530142903E-2,-2.453712225E-1,9.693517685E0,9.696997911E0
9.650900600E-1,-9.487781674E-2,-2.429771274E-1,9.693517685E0,9.697026595E0
9.675292270E-1,-1.068483144E-1,-2.645240426E-1,9.707880974E0,9.712072000E0
9.699682370E-1,-1.020601094E-1,-2.669181228E-1,9.681546211E0,9.685762675E0
9.724078720E-1,-1.116365045E-1,-2.310066223E-1,9.671970367E0,9.675372735E0
9.748469350E-1,-1.068483144E-1,-2.166420519E-1,9.636057854E0,9.639085086E0
9.772856850E-1,-1.020601094E-1,-2.286125422E-1,9.636057854E0,9.639309670E0
9.797249040E-1,-1.092424095E-1,-2.166420519E-1,9.609723091E0,9.612785526E0
9.821639660E-1,-9.966601431E-2,-2.405830324E-1,9.604935646E0,9.608465136E0
9.846032370E-1,-9.966601431E-2,-2.381889224E-1,9.607329369E0,9.610798347E0
9.870421950E-1,-1.092424095E-1,-2.046715319E-1,9.624088287E0,9.626884216E0
9.894806850E-1,-1.068483144E-1,-2.549476326E-1,9.604935646E0,9.608912718E0
9.919197990E-1,-1.236070022E-1,-2.453712225E-1,9.652816772E0,9.656726017E0
9.943582890E-1,-1.188188046E-1,-2.549476326E-1,9.669576645E0,9.673666766E0
9.967966220E-1,-9.727191925E-2,-2.717063129E-1,9.693517685E0,9.697812705E0
9.992355810E-1,-9.248372167E-2,-2.525535226E-1,9.724639893E0,9.728358421E0
1.001674799E0,-6.854273379E-2,-2.764945030E-1,9.736610413E0,9.740776645E0
1.004114695E0,-9.966601431E-2,-2.645240426E-1,9.719852448E0,9.723962047E0
1.006554018E0,-1.020601094E-1,-2.597358227E-1,9.719852448E0,9.723857803E0
1.008992872E0,-1.020601094E-1,-2.405830324E-1,9.681546211E0,9.685072715E0
1.011432664E0,-9.966601431E-2,-2.357948273E-1,9.645635605E0,9.649032010E0
1.013871779E0,-9.487781674E-2,-2.357948273E-1,9.619298935E0,9.622656234E0
1.016310216E0,-9.727191925E-2,-2.286125422E-1,9.578599930E0,9.581821441E0
1.018749174E0,-9.727191925E-2,-2.286125422E-1,9.557053566E0,9.560282338E0
1.021188549E0,-9.248372167E-2,-2.477653325E-1,9.559447289E0,9.563104797E0
1.023628185E0,-8.290731907E-2,-2.525535226E-1,9.557053566E0,9.560749435E0
1.026067039E0,-9.008961916E-2,-2.381889224E-1,9.569023132E0,9.572411076E0
1.028505529E0,-1.020601094E-1,-2.381889224E-1,9.604935646E0,9.608430621E0
1.030944956E0,-9.727191925E-2,-2.381889224E-1,9.614511490E0,9.617953367E0
1.033384070E0,-9.727191925E-2,-2.621299326E-1,9.640846252E0,9.644899709E0
1.035823133E0,-1.020601094E-1,-2.717063129E-1,9.662393570E0,9.666751786E0
1.038262820E0,-1.020601094E-1,-2.669181228E-1,9.679152489E0,9.683369994E0
1.040702299E0,-1.020601094E-1,-2.453712225E-1,9.657605171E0,9.661260836E0
1.043141727E0,-1.092424095E-1,-2.429771274E-1,9.633664131E0,9.637346958E0
1.045580685E0,-1.020601094E-1,-2.477653325E-1,9.607329369E0,9.611065577E0
1.048019904E0,-1.188188046E-1,-2.262184322E-1,9.561841011E0,9.565254634E0
1.050460164E0,-1.140306070E-1,-2.286125422E-1,9.545082092E0,9.548500344E0
1.052899852E0,-1.020601094E-1,-2.429771274E-1,9.518747330E0,9.522394913E0
1.055339018E0,-1.499420851E-1,-2.405830324E-1,9.511565208E0,9.515788750E0
1.057778289E0,-1.236070022E-1,-2.429771274E-1,9.504383087E0,9.508291878E0
1.060217664E0,-1.355774999E-1,-2.525535226E-1,9.537899971E0,9.542206265E0
1.062657143E0,-1.116365045E-1,-2.477653325E-1,9.569023132E0,9.572881179E0
1.065096049E0,-1.188188046E-1,-2.597358227E-1,9.592964172E0,9.597215337E0
1.067534487E0,-1.140306070E-1,-2.669181228E-1,9.619298935E0,9.623677066E0
1.069973914E0,-1.236070022E-1,-2.812827229E-1,9.667181015E0,9.672062212E0
1.072413029E0,-1.092424095E-1,-2.836768031E-1,9.655211449E0,9.659995577E0
1.074851727E0,-1.020601094E-1,-2.932532132E-1,9.652816772E0,9.657809553E0
1.077290893E0,-1.044542119E-1,-2.621299326E-1,9.621694565E0,9.625831345E0
1.079730008E0,-1.068483144E-1,-2.717063129E-1,9.600147247E0,9.604585782E0
1.082169747E0,-1.092424095E-1,-2.693122029E-1,9.595357895E0,9.599758127E0
1.084609122E0,-1.140306070E-1,-2.597358227E-1,9.580994606E0,9.585192920E0
1.087048341E0,-1.092424095E-1,-2.908591032E-1,9.554658890E0,9.559709170E0
1.089488654E0,-1.140306070E-1,-2.645240426E-1,9.549871445E0,9.554214806E0
1.091928445E0,-1.020601094E-1,-2.669181228E-1,9.547475815E0,9.551751462E0
1.094367612E0,-1.260011047E-1,-2.669181228E-1,9.561841011E0,9.566395616E0
1.096807352E0,-1.140306070E-1,-2.836768031E-1,9.573812485E0,9.578693074E0
1.099246987E0,-1.020601094E-1,-2.932532132E-1,9.564235687E0,9.569274685E0
1.101687039E0,-1.140306070E-1,-2.836768031E-1,9.580994606E0,9.585871538E0
1.104126727E0,-9.248372167E-2,-2.860709131E-1,9.619298935E0,9.623996145E0
1.106565789E0,-1.044542119E-1,-2.836768031E-1,9.652816772E0,9.657549112E0
1.109005633E0,-9.966601431E-2,-2.693122029E-1,9.667181015E0,9.671445143E0
1.111444904E0,-9.248372167E-2,-2.836768031E-1,9.686334610E0,9.690928952E0
1.113883810E0,-8.290731907E-2,-2.669181228E-1,9.688728333E0,9.692758927E0
1.116322977E0,-9.966601431E-2,-2.573417425E-1,9.688728333E0,9.692657777E0
1.118761831E0,-8.769552410E-2,-2.429771274E-1,9.691122055E0,9.694564202E0
1.121201049E0,-1.068483144E-1,-2.453712225E-1,9.648029327E0,9.651740439E0
1.123640112E0,-7.811912894E-2,-2.741004229E-1,9.604935646E0,9.609163460E0
1.126079070E0,-8.530142903E-2,-2.549476326E-1,9.592964172E0,9.596730497E0
1.128518914E0,-9.487781674E-2,-2.334007472E-1,9.580994606E0,9.584306722E0
1.130958445E0,-1.092424095E-1,-2.621299326E-1,9.595357895E0,9.599559320E0
1.133397664E0,-1.140306070E-1,-2.597358227E-1,9.614511490E0,9.618695175E0
1.135837195E0,-9.248372167E-2,-2.525535226E-1,9.643239975E0,9.646989880E0
1.138276727E0,-9.487781674E-2,-2.645240426E-1,9.683939934E0,9.688016691E0
1.140716674E0,-1.020601094E-1,-2.741004229E-1,9.727034569E0,9.731430974E0
1.143156258E0,-8.530142903E-2,-2.812827229E-1,9.739004135E0,9.743438708E0
1.145595477E0,-8.290731907E-2,-2.764945030E-1,9.731822014E0,9.736102020E0
1.148035372E0,-9.248372167E-2,-2.860709131E-1,9.736610413E0,9.741251056E0
1.150474695E0,-9.008961916E-2,-2.717063129E-1,9.736610413E0,9.740817357E0
1.152913445E0,-9.487781674E-2,-2.621299326E-1,9.717457771E0,9.721455623E0
1.155352508E0,-9.248372167E-2,-2.669181228E-1,9.686334610E0,9.690452863E0
1.157791570E0,-7.093682885E-2,-2.621299326E-1,9.664787292E0,9.668601633E0
1.160231414E0,-8.290731907E-2,-2.621299326E-1,9.657605171E0,9.661517653E0
1.162671206E0,-8.051322401E-2,-2.453712225E-1,9.659998894E0,9.663450111E0
1.165110685E0,-9.248372167E-2,-2.573417425E-1,9.657605171E0,9.661475853E0
1.167550945E0,-1.092424095E-1,-2.645240426E-1,9.633664131E0,9.637914269E0
1.169990164E0,-8.051322401E-2,-2.453712225E-1,9.650423050E0,9.653877690E0
1.172428654E0,-8.290731907E-2,-2.549476326E-1,9.650423050E0,9.654146102E0
1.174867716E0,-8.530142903E-2,-2.477653325E-1,9.683939934E0,9.687484536E0
1.177307247E0,-9.487781674E-2,-2.549476326E-1,9.705487251E0,9.709298784E0
1.179746987E0,-1.020601094E-1,-2.645240426E-1,9.724639893E0,9.728772290E0
1.182185893E0,-1.068483144E-1,-2.429771274E-1,9.758156776E0,9.761766137E0
1.184624435E0,-9.008961916E-2,-2.621299326E-1,9.748580933E0,9.752520620E0
1.187064018E0,-1.044542119E-1,-2.573417425E-1,9.750975609E0,9.754930076E0
1.189502977E0,-9.248372167E-2,-2.190361321E-1,9.741397858E0,9.744298963E0
1.191941310E0,-8.769552410E-2,-2.238243222E-1,9.746187210E0,9.749151397E0
1.194380320E0,-8.290731907E-2,-2.046715319E-1,9.674364090E0,9.676884034E0
1.196819383E0,-1.020601094E-1,-2.070656717E-1,9.671970367E0,9.674724970E0
1.199258914E0,-1.068483144E-1,-2.214302421E-1,9.643239975E0,9.646373678E0
1.201698185E0,-9.727191925E-2,-2.142479420E-1,9.609723091E0,9.612603284E0
1.204136935E0,-1.140306070E-1,-2.262184322E-1,9.621694565E0,9.625029042E0
1.206576622E0,-1.044542119E-1,-2.190361321E-1,9.614511490E0,9.617573431E0
1.209016258E0,-1.092424095E-1,-2.142479420E-1,9.614511490E0,9.617518769E0
1.211455529E0,-9.248372167E-2,-2.334007472E-1,9.640846252E0,9.644114558E0
1.213895320E0,-1.188188046E-1,-2.190361321E-1,9.693517685E0,9.696720056E0
1.216335008E0,-1.044542119E-1,-2.310066223E-1,9.695911407E0,9.699225369E0
1.218774747E0,-9.727191925E-2,-1.974892616E-1,9.715063095E0,9.717557037E0
1.221214122E0,-9.248372167E-2,-1.903069317E-1,9.727034569E0,9.729335613E0
1.223653185E0,-8.769552410E-2,-2.094597518E-1,9.707880974E0,9.710536386E0
1.226093237E0,-1.068483144E-1,-2.142479420E-1,9.674364090E0,9.677326040E0
1.228532924E0,-9.727191925E-2,-2.166420519E-1,9.628876686E0,9.631804703E0
1.230972195E0,-1.140306070E-1,-2.142479420E-1,9.600147247E0,9.603214687E0
1.233411935E0,-9.487781674E-2,-1.998833418E-1,9.571416855E0,9.573973875E0
1.235851622E0,-1.068483144E-1,-1.927010715E-1,9.542688370E0,9.545231877E0
1.238291831E0,-1.092424095E-1,-2.142479420E-1,9.547475815E0,9.550504202E0
1.240731727E0,-9.487781674E-2,-1.998833418E-1,9.537899971E0,9.540465974E0
1.243171154E0,-1.044542119E-1,-2.142479420E-1,9.554658890E0,9.557631472E0
1.245610997E0,-1.020601094E-1,-2.238243222E-1,9.573812485E0,9.576972334E0
1.248050477E0,-1.236070022E-1,-2.142479420E-1,9.583388329E0,9.586579824E0
1.250489591E0,-1.188188046E-1,-2.166420519E-1,9.619298935E0,9.622471808E0
1.252928862E0,-1.068483144E-1,-2.166420519E-1,9.636057854E0,9.639085086E0
1.255368289E0,-9.487781674E-2,-2.118538618E-1,9.636057854E0,9.638853398E0
1.257808081E0,-9.966601431E-2,-2.357948273E-1,9.612116814E0,9.615525059E0
1.260247352E0,-1.068483144E-1,-1.950951517E-1,9.616905212E0,9.619477353E0
1.262686518E0,-8.290731907E-2,-2.094597518E-1,9.600147247E0,9.602789917E0
1.265126622E0,-1.044542119E-1,-2.046715319E-1,9.588175774E0,9.590928828E0
1.267565945E0,-1.068483144E-1,-2.142479420E-1,9.540294647E0,9.543298209E0
1.270004956E0,-9.727191925E-2,-1.855187416E-1,9.499595642E0,9.501904882E0
1.272444070E0,-9.248372167E-2,-2.190361321E-1,9.506776810E0,9.509749491E0
1.274883289E0,-9.966601431E-2,-2.070656717E-1,9.499595642E0,9.502374802E0
1.277323393E0,-1.068483144E-1,-2.190361321E-1,9.501989365E0,9.505114164E0
1.279762872E0,-1.020601094E-1,-2.166420519E-1,9.513958931E0,9.516972448E0
1.282201622E0,-9.966601431E-2,-2.118538618E-1,9.523536682E0,9.526414137E0
1.284641049E0,-1.116365045E-1,-2.453712225E-1,9.540294647E0,9.544102457E0
1.287080529E0,-8.769552410E-2,-2.501594424E-1,9.571416855E0,9.575086990E0
1.289519487E0,-9.487781674E-2,-2.334007472E-1,9.600147247E0,9.603452758E0
1.291958549E0,-9.487781674E-2,-2.381889224E-1,9.616905212E0,9.620322324E0
1.294397820E0,-8.290731907E-2,-2.501594424E-1,9.609723091E0,9.613336115E0
1.296837404E0,-9.248372167E-2,-2.429771274E-1,9.607329369E0,9.610846410E0
1.299276206E0,-1.116365045E-1,-2.381889224E-1,9.573812485E0,9.577425654E0
1.301714799E0,-9.966601431E-2,-2.477653325E-1,9.557053566E0,9.560784164E0
1.304154539E0,-8.769552410E-2,-2.357948273E-1,9.513958931E0,9.517284500E0
1.306593810E0,-1.164247096E-1,-2.381889224E-1,9.480442047E0,9.484148358E0
1.309032664E0,-1.236070022E-1,-2.334007472E-1,9.456501007E0,9.460188470E0
1.311471935E0,-1.283951998E-1,-2.525535226E-1,9.454107285E0,9.458351503E0
1.313911102E0,-9.966601431E-2,-2.573417425E-1,9.478048325E0,9.482065077E0
1.316350685E0,-1.068483144E-1,-2.525535226E-1,9.525930405E0,9.529876700E0
1.318790216E0,-1.044542119E-1,-2.836768031E-1,9.504383087E0,9.509189297E0
1.321229227E0,-1.212129071E-1,-2.717063129E-1,9.569023132E0,9.573647194E0
1.323668862E0,-1.020601094E-1,-2.860709131E-1,9.636057854E0,9.640843521E0
1.326108081E0,-1.140306070E-1,-2.908591032E-1,9.638452530E0,9.643514358E0
1.328546883E0,-8.769552410E-2,-2.788886130E-1,9.619298935E0,9.623740508E0
1.330986414E0,-9.966601431E-2,-2.741004229E-1,9.602540970E0,9.606969212E0
1.333425685E0,-1.164247096E-1,-2.860709131E-1,9.643239975E0,9.648184725E0
1.335865529E0,-1.068483144E-1,-2.669181228E-1,9.643239975E0,9.647525023E0
1.338304956E0,-9.966601431E-2,-2.525535226E-1,9.578599930E0,9.582447141E0
1.340743497E0,-1.140306070E-1,-2.717063129E-1,9.545082092E0,9.549629283E0
1.343182924E0,-1.188188046E-1,-2.453712225E-1,9.523536682E0,9.527438054E0
1.345622039E0,-1.188188046E-1,-2.693122029E-1,9.513958931E0,9.518511518E0
1.348060997E0,-9.008961916E-2,-2.645240426E-1,9.566629410E0,9.570709868E0
1.350500320E0,-9.727191925E-2,-2.812827229E-1,9.580994606E0,9.585616278E0
1.352939435E0,-9.487781674E-2,-2.597358227E-1,9.602540970E0,9.606521617E0
1.355378914E0,-1.068483144E-1,-2.764945030E-1,9.619298935E0,9.623865012E0
1.357818445E0,-1.044542119E-1,-2.645240426E-1,9.645635605E0,9.649827453E0
1.360257872E0,-7.333092391E-2,-2.932532132E-1,9.691122055E0,9.695835269E0
1.362697872E0,-8.051322401E-2,-2.764945030E-1,9.724639893E0,9.728902951E0
1.365137247E0,-9.966601431E-2,-2.788886130E-1,9.712669373E0,9.717183672E0
1.367576466E0,-9.248372167E-2,-2.741004229E-1,9.700698853E0,9.705011206E0
1.370016049E0,-9.727191925E-2,-2.669181228E-1,9.703093529E0,9.707251472E0
1.372455685E0,-8.769552410E-2,-2.573417425E-1,9.679152489E0,9.682970008E0
1.374895737E0,-9.248372167E-2,-2.812827229E-1,9.655211449E0,9.659750583E0
1.377335372E0,-1.068483144E-1,-2.334007472E-1,9.614511490E0,9.617937599E0
1.379774852E0,-1.092424095E-1,-2.645240426E-1,9.609723091E0,9.613983813E0
1.382215112E0,-1.044542119E-1,-2.597358227E-1,9.585782051E0,9.589869181E0
1.384655112E0,-1.044542119E-1,-2.788886130E-1,9.612116814E0,9.616729131E0
1.387094695E0,-1.068483144E-1,-2.741004229E-1,9.614511490E0,9.619011321E0
1.389534174E0,-1.212129071E-1,-2.549476326E-1,9.626482010E0,9.630620268E0
1.391973914E0,-1.092424095E-1,-2.717063129E-1,9.693517685E0,9.697940159E0
1.394414383E0,-9.248372167E-2,-2.860709131E-1,9.715063095E0,9.719714026E0
1.396854018E0,-1.116365045E-1,-2.860709131E-1,9.739004135E0,9.743844253E0
1.399293549E0,-1.044542119E-1,-2.932532132E-1,9.741397858E0,9.746370625E0
1.401734018E0,-7.811912894E-2,-2.860709131E-1,9.746187210E0,9.750697631E0
1.404173862E0,-8.051322401E-2,-2.741004229E-1,9.712669373E0,9.716869854E0
1.406613341E0,-8.530142903E-2,-2.693122029E-1,9.674364090E0,9.678487792E0
1.409053185E0,-9.248372167E-2,-2.812827229E-1,9.638452530E0,9.642999553E0
1.411493081E0,-1.020601094E-1,-2.741004229E-1,9.597753525E0,9.602209122E0
1.413933289E0,-1.068483144E-1,-2.597358227E-1,9.590570450E0,9.594681903E0
1.416372768E0,-1.020601094E-1,-2.549476326E-1,9.595357895E0,9.599286832E0
1.418811466E0,-1.068483144E-1,-2.573417425E-1,9.600147247E0,9.604190154E0
1.421250841E0,-1.044542119E-1,-2.573417425E-1,9.640846252E0,9.644845873E0
1.423690008E0,-1.044542119E-1,-2.788886130E-1,9.626482010E0,9.631087448E0
1.426128914E0,-8.530142903E-2,-3.124060035E-1,9.643239975E0,9.648676130E0
1.428568497E0,-9.248372167E-2,-2.908591032E-1,9.655211449E0,9.660034181E0
1.431008185E0,-9.008961916E-2,-3.004355133E-1,9.674364090E0,9.679447204E0
1.433448341E0,-8.530142903E-2,-2.956473231E-1,9.688728333E0,9.693613381E0
1.435887977E0,-1.116365045E-1,-2.860709131E-1,9.671970367E0,9.676844014E0
1.438327299E0,-9.727191925E-2,-2.788886130E-1,9.667181015E0,9.671692172E0
1.440767612E0,-1.164247096E-1,-2.717063129E-1,9.679152489E0,9.683665212E0
1.443207143E0,-1.092424095E-1,-2.477653325E-1,9.619298935E0,9.623109350E0
1.445645685E0,-1.188188046E-1,-2.836768031E-1,9.588175774E0,9.593107166E0
1.448084591E0,-1.331833899E-1,-2.573417425E-1,9.583388329E0,9.587767959E0
1.450523810E0,-1.020601094E-1,-2.597358227E-1,9.573812485E0,9.577878912E0
1.452963758E0,-1.188188046E-1,-2.597358227E-1,9.545082092E0,9.549354573E0
1.455403341E0,-1.044542119E-1,-2.741004229E-1,9.552265167E0,9.556767840E0
1.457842508E0,-1.092424095E-1,-2.597358227E-1,9.564235687E0,9.568385490E0
1.460282560E0,-8.769552410E-2,-2.645240426E-1,9.595357895E0,9.599403971E0
1.462722143E0,-8.769552410E-2,-2.621299326E-1,9.585782051E0,9.589766428E0
1.465161206E0,-1.044542119E-1,-2.956473231E-1,9.592964172E0,9.598087290E0
1.467600424E0,-8.530142903E-2,-2.669181228E-1,9.636057854E0,9.640131357E0
1.470039852E0,-1.044542119E-1,-2.621299326E-1,9.640846252E0,9.644974818E0
1.472479591E0,-8.290731907E-2,-2.573417425E-1,9.636057854E0,9.639850069E0
1.474918862E0,-9.727191925E-2,-2.621299326E-1,9.633664131E0,9.637720608E0
1.477357977E0,-9.487781674E-2,-2.597358227E-1,9.636057854E0,9.640024661E0
1.479797664E0,-9.008961916E-2,-2.429771274E-1,9.619298935E0,9.622788890E0
1.482236727E0,-9.248372167E-2,-2.334007472E-1,9.604935646E0,9.608216167E0
1.484675685E0,-8.530142903E-2,-2.525535226E-1,9.573812485E0,9.577522911E0
1.487115320E0,-9.727191925E-2,-2.238243222E-1,9.571416855E0,9.574527652E0
1.489554487E0,-1.092424095E-1,-2.286125422E-1,9.554658890E0,9.558017791E0
1.491994122E0,-9.248372167E-2,-2.286125422E-1,9.501989365E0,9.505189047E0
1.494433966E0,-1.092424095E-1,-2.501594424E-1,9.535506248E0,9.539412616E0
1.496873445E0,-1.092424095E-1,-2.501594424E-1,9.554658890E0,9.558557430E0
1.499313654E0,-9.487781674E-2,-2.357948273E-1,9.602540970E0,9.605904126E0
1.501753497E0,-9.727191925E-2,-2.549476326E-1,9.621694565E0,9.625563174E0
1.504193133E0,-9.008961916E-2,-2.453712225E-1,9.626482010E0,9.630030066E0
1.506633029E0,-7.811912894E-2,-2.310066223E-1,9.671970367E0,9.675044054E0
1.509072612E0,-1.020601094E-1,-2.046715319E-1,9.679152489E0,9.681854141E0
1.511512299E0,-8.769552410E-2,-2.381889224E-1,9.679152489E0,9.682479918E0
1.513951466E0,-8.290731907E-2,-2.142479420E-1,9.655211449E0,9.657944084E0
1.516390477E0,-8.051322401E-2,-2.238243222E-1,9.643239975E0,9.646173175E0
1.518830268E0,-7.811912894E-2,-1.879128516E-1,9.614511490E0,9.616664964E0
1.521269747E0,-7.572502643E-2,-2.118538618E-1,9.592964172E0,9.595602011E0
